ref_no,part_number,description,side,year_range,fitting_vehicle_options,engine,require_quantity,package_quantity,replaced_by,replaces,notes,status,msrp,sale_price,item_dimensions,item_weight,detail_url
15,5181742AC,TUBE Brake,,2013,"SRT, SRT GTS",10 Cyl 8.4L,,,5181742AE,,,available,138,91.8,48.5 x 6.2 x 5.3 inches,0.50 Pounds,/parts/mopar-line-brake~5181742ac.html
16,5181736AC,TUBE Brake,,2013,"SRT, SRT GTS",10 Cyl 8.4L,,,5181736AD,,,available,36,30.29,21.8 x 4.8 x 2.4 inches,0.60 Pounds,/parts/mopar-line-brake~5181736ac.html
17,5181743AC,TUBE Brake,,2013,"SRT, SRT GTS",10 Cyl 8.4L,,,5181743AD,,,available,124,97.63,36.8 x 12.4 x 2.1 inches,1.40 Pounds,/parts/mopar-line-brake~5181743ac.html
18,5181855AB,TUBE Brake,,2013,"SRT, SRT GTS",10 Cyl 8.4L,,,5181855AD,,,available,559,381.9,113.1 x 3.3 x 6.8 inches,0.90 Pounds,/parts/mopar-line-brake~5181855ab.html
19,5181856AB,TUBE Brake,,2013,"SRT, SRT GTS",10 Cyl 8.4L,,,5181856AD,,,available,559,381.9,6.6 x 114.2 x 3.1 inches,0.80 Pounds,/parts/mopar-line-brake~5181856ab.html
20,68155835AA,ISOLATOR Anti Lock Brake Unit,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,,,68225331AA,,,available,43.35,30.23,1.1 x 1.0 x 0.9 inches,0.50 Pounds,/parts/mopar-grommet-anti-lock-brake-unit~68155835aa.html
21,4683449AC,CLIP Tube 2 Way,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,5,1,,,,available,1.35,0.93,1.6 x 0.8 x 0.6 inches,0.50 Pounds,/parts/mopar-clip-tube~4683449ac.html
22,5290952AA,SENSOR Anti-Lock Brakes,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",2,1,,,Front,available,81.95,66.66,10.2 x 1.6 x 1.5 inches,0.50 Pounds,/parts/mopar-sensor-anti-lock-brakes~5290952aa.html
23,5085043AA,CLIP Fuel Bundle,,"2013-2017, 2008-2010, 2003-2006","ACR-X Coupe, COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe","10 Cyl 8.3L, 10 Cyl 8.4L",6,1,,,,available,12.75,8.84,3.7 x 1.0 x 0.8 inches,0.40 Pounds,/parts/mopar-clip-fuel-bundle~5085043aa.html
,68155836AA,BRACKET Hydraulic Control Unit,,,,,,,,,,discontinued,,,,,
,5290043AB,HOSE AND TUBE ASSEMBLY Brake Left Front,,"2013-2016, 2008","COMP. Coupe, SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10, SRT-10 Convertible, SRT-10 Coupe",10 Cyl 8.4L,,,5290043AC,,,available,64,42.08,5.1 x 3.6 x 2.1 inches,1.00 Pounds,/parts/mopar-tube-brake~5290043ab.html
,6101695,NUT Hex Flange Lock M8X1.25,,2013-2017,"SRT, SRT ACR, SRT GTC, SRT GTS, SRT-10",10 Cyl 8.4L,3,1,,,,available,5.05,3.44,0.9 x 0.9 x 0.6 inches,0.40 Pounds,/parts/mopar-nut-hex-flange-lock~6101695.html
